"","pathway","pval","padj","ES","NES","nMoreExtreme","size","col","method"
"1964","organelle assembly (GO:0070925)",0.0574534161490683,0.970735785953177,0.836814334409023,1.3287273363871,36,42,"X6","mofa"
"1965","organelle organization (GO:0006996)",0.835164835164835,0.970735785953177,0.479739056497551,0.774909629237094,531,51,"X6","mofa"
"1966","organonitrogen compound biosynthetic process (GO:1901566)",0.170103092783505,0.970735785953177,-0.825068905331168,-1.26603695005752,65,26,"X6","mofa"
"1967","peptidyl-serine modification (GO:0018209)",0.832923832923833,0.970735785953177,-0.507651079950062,-0.734706092418318,338,18,"X6","mofa"
"1968","peptidyl-serine phosphorylation (GO:0018105)",0.638820638820639,0.970735785953177,-0.60826171178004,-0.880316428113482,259,18,"X6","mofa"
"1969","peptidyl-tyrosine modification (GO:0018212)",0.887205387205387,0.970735785953177,0.5096724264811,0.691840183466189,526,17,"X6","mofa"
"1970","peptidyl-tyrosine phosphorylation (GO:0018108)",0.553030303030303,0.970735785953177,-0.653317110225439,-0.951225277556055,218,21,"X6","mofa"
"1971","phosphate-containing compound metabolic process (GO:0006796)",0.675949367088608,0.970735785953177,-0.566950242333786,-0.865528313024836,266,25,"X6","mofa"
"1972","phosphatidylinositol biosynthetic process (GO:0006661)",0.0222222222222222,0.970735785953177,-0.953684953200157,-1.35503207188156,8,15,"X6","mofa"
"1973","phosphatidylinositol metabolic process (GO:0046488)",0.127450980392157,0.970735785953177,-0.901314120559369,-1.28662887859531,51,16,"X6","mofa"
"1974","phosphorylation (GO:0016310)",0.771790808240888,0.970735785953177,0.495307248591039,0.824035216130624,486,63,"X6","mofa"
"1975","plasma membrane bounded cell projection assembly (GO:0120031)",0.389967637540453,0.970735785953177,0.697669040505992,1.07409199311707,240,37,"X6","mofa"
"1976","plasma membrane bounded cell projection organization (GO:0120036)",0.94025974025974,0.970735785953177,-0.456618685955153,-0.673434190930979,361,23,"X6","mofa"
"1977","platelet degranulation (GO:0002576)",0.539240506329114,0.970735785953177,-0.623465632890108,-0.951806908562246,212,25,"X6","mofa"
"1978","positive regulation of apoptotic process (GO:0043065)",0.285491419656786,0.970735785953177,0.733919589192576,1.15341320597901,182,40,"X6","mofa"
"1979","positive regulation of canonical Wnt signaling pathway (GO:0090263)",0.54606365159129,0.970735785953177,0.770063241085667,1.02395150430514,325,15,"X6","mofa"
"1980","positive regulation of cell differentiation (GO:0045597)",0.174183514774495,0.970735785953177,0.768226242127358,1.22051404621291,111,43,"X6","mofa"
"1981","positive regulation of cell migration (GO:0030335)",0.802795031055901,0.970735785953177,0.498150705134413,0.790983653524598,516,42,"X6","mofa"
"1982","positive regulation of cell motility (GO:2000147)",0.824476650563607,0.970735785953177,0.495964216624322,0.761649183164565,511,36,"X6","mofa"
"1983","positive regulation of cell population proliferation (GO:0008284)",0.873801916932907,0.970735785953177,0.458478498226312,0.775566496476235,546,76,"X6","mofa"
"1984","positive regulation of cell projection organization (GO:0031346)",0.971947194719472,0.988092496957337,0.443224201851267,0.617498632345816,588,21,"X6","mofa"
"1985","positive regulation of cellular biosynthetic process (GO:0031328)",0.909677419354839,0.970735785953177,0.463350367999059,0.693644660658881,563,31,"X6","mofa"
"1986","positive regulation of cellular catabolic process (GO:0031331)",0.984873949579832,0.989949748743719,0.427323523437472,0.584825185457189,585,18,"X6","mofa"
"1987","positive regulation of cellular component organization (GO:0051130)",0.2997542997543,0.970735785953177,-0.806601651733417,-1.16736705798305,121,18,"X6","mofa"
"1988","positive regulation of cellular metabolic process (GO:0031325)",0.191919191919192,0.970735785953177,0.88352648167934,1.19931762328708,113,17,"X6","mofa"
"1989","positive regulation of cellular process (GO:0048522)",0.83974358974359,0.970735785953177,0.470303324940011,0.803080664160262,523,83,"X6","mofa"
"1990","positive regulation of cellular protein metabolic process (GO:0032270)",0.601340033500838,0.970735785953177,0.742512707678561,0.987317616824881,358,15,"X6","mofa"
"1991","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)",0.765625,0.970735785953177,-0.55112340489223,-0.804997301872684,293,22,"X6","mofa"
"1992","positive regulation of cytokine production (GO:0001819)",0.751582278481013,0.970735785953177,0.501676382122938,0.831756739462529,474,60,"X6","mofa"
"1993","positive regulation of cytosolic calcium ion concentration (GO:0007204)",0.101234567901235,0.970735785953177,-0.919958923854779,-1.30711283894529,40,15,"X6","mofa"
"1994","positive regulation of defense response (GO:0031349)",0.943488943488944,0.970735785953177,-0.458125249746264,-0.663029047652877,383,18,"X6","mofa"
"1995","positive regulation of developmental process (GO:0051094)",0.654723127035831,0.970735785953177,0.625039617785241,0.903315989958844,401,26,"X6","mofa"
"1996","positive regulation of DNA-binding transcription factor activity (GO:0051091)",0.229916897506925,0.970735785953177,-0.718852806494831,-1.17879463475743,82,41,"X6","mofa"
"1997","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.359897172236504,0.970735785953177,-0.682200083826495,-1.06873733012834,139,30,"X6","mofa"
"1998","positive regulation of gene expression (GO:0010628)",0.907051282051282,0.970735785953177,0.455699353547057,0.758644750347821,565,67,"X6","mofa"
"1999","positive regulation of GTPase activity (GO:0043547)",0.789049919484702,0.970735785953177,0.518628979693352,0.79645531977587,489,36,"X6","mofa"
"2000","positive regulation of hydrolase activity (GO:0051345)",0.238952536824877,0.970735785953177,0.842054832380311,1.19557892172828,145,24,"X6","mofa"
"2001","positive regulation of interferon-gamma production (GO:0032729)",0.519327731092437,0.970735785953177,0.753149369890333,1.03074297520513,308,18,"X6","mofa"
"2002","positive regulation of intracellular protein transport (GO:0090316)",0.00980392156862745,0.755555555555556,-0.963810821859937,-1.37584312574407,3,16,"X6","mofa"
"2003","positive regulation of intracellular signal transduction (GO:1902533)",0.633507853403141,0.970735785953177,-0.500056722600613,-0.898210625255734,241,70,"X6","mofa"
"2004","positive regulation of kinase activity (GO:0033674)",0.244274809160305,0.970735785953177,-0.760260092431066,-1.18398097188772,95,28,"X6","mofa"
"2005","positive regulation of macromolecule biosynthetic process (GO:0010557)",0.0231023102310231,0.970735785953177,0.935861407268757,1.30383931346694,13,21,"X6","mofa"
"2006","positive regulation of macromolecule metabolic process (GO:0010604)",0.829201101928375,0.970735785953177,-0.462643037891596,-0.792176654255658,300,56,"X6","mofa"
"2007","positive regulation of MAPK cascade (GO:0043410)",0.29041095890411,0.970735785953177,-0.654122131435709,-1.09857353044204,105,48,"X6","mofa"
"2008","positive regulation of metabolic process (GO:0009893)",0.108108108108108,0.970735785953177,-0.903497935987998,-1.30760174512592,43,18,"X6","mofa"
"2009","positive regulation of multicellular organismal process (GO:0051240)",0.682191780821918,0.970735785953177,-0.505946317189717,-0.858648448834675,248,51,"X6","mofa"
"2010","positive regulation of NF-kappaB transcription factor activity (GO:0051092)",0.60559796437659,0.970735785953177,-0.575678858251674,-0.893389871132585,237,27,"X6","mofa"
"2011","positive regulation of nucleic acid-templated transcription (GO:1903508)",0.746794871794872,0.970735785953177,0.510020181182257,0.849625356898674,465,68,"X6","mofa"
"2012","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.631043256997455,0.970735785953177,-0.565233661295103,-0.880259145924471,247,28,"X6","mofa"
"2013","positive regulation of phosphorylation (GO:0042327)",0.502747252747253,0.970735785953177,-0.583177348115102,-0.973238582923163,182,45,"X6","mofa"
"2014","positive regulation of programmed cell death (GO:0043068)",0.225505443234837,0.970735785953177,0.743427473688407,1.18111517704033,144,43,"X6","mofa"
"2015","positive regulation of protein catabolic process (GO:0045732)",0.871021775544389,0.970735785953177,0.554636254130451,0.737498683820259,519,15,"X6","mofa"
"2016","positive regulation of protein kinase activity (GO:0045860)",0.432291666666667,0.970735785953177,-0.650610631176817,-1.02335249264671,165,32,"X6","mofa"
"2017","positive regulation of protein kinase B signaling (GO:0051897)",0.815104166666667,0.970735785953177,-0.486704440276326,-0.765542673715764,312,32,"X6","mofa"
"2018","positive regulation of protein localization to membrane (GO:1905477)",0.733830845771144,0.970735785953177,-0.567013777417086,-0.827091269560277,294,19,"X6","mofa"
"2019","positive regulation of protein metabolic process (GO:0051247)",0.756666666666667,0.970735785953177,0.588701779907089,0.813382844651848,453,19,"X6","mofa"
"2020","positive regulation of protein modification process (GO:0031401)",0.755208333333333,0.970735785953177,-0.511993878954822,-0.805320705105234,289,32,"X6","mofa"
"2021","positive regulation of protein phosphorylation (GO:0001934)",0.404371584699454,0.970735785953177,-0.597951665192638,-1.02057194837618,147,53,"X6","mofa"
"2022","positive regulation of protein secretion (GO:0050714)",0.271043771043771,0.970735785953177,0.861457875064135,1.15688337305043,160,16,"X6","mofa"
"2023","positive regulation of protein serine/threonine kinase activity (GO:0071902)",0.56,0.970735785953177,0.716940218403185,0.9905641433293,335,19,"X6","mofa"
"2024","positive regulation of protein-containing complex assembly (GO:0031334)",0.2997542997543,0.970735785953177,-0.80871230166842,-1.17042172964131,121,18,"X6","mofa"
"2025","positive regulation of response to external stimulus (GO:0032103)",0.6796875,0.970735785953177,-0.586779280086135,-0.85707798484171,260,22,"X6","mofa"
"2026","positive regulation of signal transduction (GO:0009967)",0.427457098283931,0.970735785953177,0.656464329163209,1.0382732919428,273,41,"X6","mofa"
"2027","positive regulation of transcription by RNA polymerase II (GO:0045944)",0.341984732824427,0.970735785953177,0.596411456669295,1.06923846227699,223,111,"X6","mofa"
"2028","positive regulation of transcription, DNA-templated (GO:0045893)",0.28978978978979,0.970735785953177,0.58737795565588,1.08293985142008,192,145,"X6","mofa"
"2029","positive regulation of transferase activity (GO:0051347)",0.388746803069054,0.970735785953177,-0.674359774850769,-1.05141890587308,151,29,"X6","mofa"
"2030","positive regulation of transport (GO:0051050)",0.217283950617284,0.970735785953177,-0.871353577189497,-1.23805250264097,87,15,"X6","mofa"
"2031","positive regulation of Wnt signaling pathway (GO:0030177)",0.277227722772277,0.970735785953177,0.838847309580473,1.15921710573651,167,20,"X6","mofa"
"2032","post-translational protein modification (GO:0043687)",0.780687397708674,0.970735785953177,0.553904750571737,0.813525517865058,476,29,"X6","mofa"
"2033","potassium ion transmembrane transport (GO:0071805)",0.227805695142379,0.970735785953177,0.876308278252358,1.16522531121795,135,15,"X6","mofa"
"2034","proteasomal protein catabolic process (GO:0010498)",0.843137254901961,0.970735785953177,-0.507567391097942,-0.729194731399583,343,17,"X6","mofa"
"2035","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)",0.947916666666667,0.970735785953177,-0.452431041390333,-0.660842498013463,363,22,"X6","mofa"
"2036","protein autophosphorylation (GO:0046777)",0.301546391752577,0.970735785953177,-0.697853552346522,-1.11296525221064,116,33,"X6","mofa"
"2037","protein dephosphorylation (GO:0006470)",0.795716639209226,0.970735785953177,0.551949260022561,0.788541937673871,482,25,"X6","mofa"
"2038","protein deubiquitination (GO:0016579)",0.7003367003367,0.970735785953177,0.651808555235376,0.884778785370679,415,17,"X6","mofa"
"2039","protein localization to cell periphery (GO:1990778)",0.359493670886076,0.970735785953177,-0.708443183270242,-1.08153694540417,141,25,"X6","mofa"
"2040","protein localization to membrane (GO:0072657)",0.42159383033419,0.970735785953177,-0.659014891512706,-1.0324153168079,163,30,"X6","mofa"
"2041","protein localization to plasma membrane (GO:0072659)",0.465473145780051,0.970735785953177,-0.673831896957712,-1.00885387134083,181,24,"X6","mofa"
"2042","protein modification by small protein conjugation (GO:0032446)",0.327332242225859,0.970735785953177,0.767763821613817,1.12762250175998,199,29,"X6","mofa"
"2043","protein modification by small protein removal (GO:0070646)",0.713804713804714,0.970735785953177,0.657561397042858,0.88306331512967,423,16,"X6","mofa"
"2044","protein O-linked glycosylation (GO:0006493)",0.407407407407407,0.970735785953177,0.814976098596802,1.10626587643089,241,17,"X6","mofa"
"2045","protein phosphorylation (GO:0006468)",0.732804232804233,0.970735785953177,-0.461738741491819,-0.851251315636341,276,83,"X6","mofa"
"2046","protein polyubiquitination (GO:0000209)",0.738916256157635,0.970735785953177,0.569629256834421,0.828420772444222,449,27,"X6","mofa"
"2047","protein stabilization (GO:0050821)",0.943333333333333,0.970735785953177,0.462761940237154,0.639377416874992,565,19,"X6","mofa"
"2048","protein transport (GO:0015031)",0.149214659685864,0.970735785953177,-0.815429653656909,-1.27460139598936,56,31,"X6","mofa"
"2049","protein ubiquitination (GO:0016567)",0.784251968503937,0.970735785953177,0.511864100037172,0.796638242486237,497,39,"X6","mofa"
"2050","protein-containing complex assembly (GO:0065003)",0.165394402035623,0.970735785953177,-0.818621500561909,-1.27486933681364,64,28,"X6","mofa"
"2051","protein-containing complex subunit organization (GO:0043933)",0.257352941176471,0.970735785953177,-0.838037431980505,-1.19630119703527,104,16,"X6","mofa"
"2052","proteolysis (GO:0006508)",0.607792207792208,0.970735785953177,-0.618008430184384,-0.91145636385678,233,23,"X6","mofa"
"2053","receptor-mediated endocytosis (GO:0006898)",0.650485436893204,0.970735785953177,0.647181750563508,0.911786600075863,401,22,"X6","mofa"
"2054","regulated exocytosis (GO:0045055)",0.601542416452442,0.970735785953177,-0.577242894495901,-0.904310985185996,233,30,"X6","mofa"
"2055","regulation of anatomical structure morphogenesis (GO:0022603)",0.716494845360825,0.970735785953177,-0.54166934282751,-0.831171067412539,277,26,"X6","mofa"
"2056","regulation of angiogenesis (GO:0045765)",0.741935483870968,0.970735785953177,0.557388552772349,0.834421682262925,459,31,"X6","mofa"
"2057","regulation of apoptotic process (GO:0042981)",0.906849315068493,0.970735785953177,-0.421942397127864,-0.787260279482648,330,92,"X6","mofa"
"2058","regulation of autophagy (GO:0010506)",0.348484848484849,0.970735785953177,-0.77030145150327,-1.12155368432826,137,21,"X6","mofa"
"2059","regulation of canonical Wnt signaling pathway (GO:0060828)",0.838141025641026,0.970735785953177,0.493070067219019,0.751965455191105,522,35,"X6","mofa"
"2060","regulation of cation channel activity (GO:2001257)",0.575520833333333,0.970735785953177,-0.638405600586028,-0.932485866886124,220,22,"X6","mofa"
"2061","regulation of cell adhesion (GO:0030155)",0.861892583120205,0.970735785953177,-0.490557334593336,-0.734457167067272,336,24,"X6","mofa"
